scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0562,29,0.0,0.0344827586206896,0.0062068965517241,88,503,0.0823472370128051,0.0593043353617685,0.1303316372040047,3.2012690429029806
scene-0563,21,0.0,0.0476190476190476,0.0009523809523809,40,370,0.1200591736207573,0.0513814335981668,0.1046399940037671,4.256967449673407
scene-0564,24,0.0,0.0,0.0833333333333333,200,600,0.0126605599877437,0.0068512886223171,0.0339985944378876,0.0441362907378546
scene-0565,19,0.0,0.0568421052631578,0.0110526315789473,74,266,0.1158729274070891,0.0958255638387733,0.1794878212113099,5.7393849580186
scene-0625,14,0.0026561052824169,0.0,0.0,0,0,0.0478104777616941,0.0348545086741195,0.0790267961435918,2.4117243821280345
scene-0626,19,0.0021175100313909,0.0,0.0,2,0,0.0542643163026919,0.0295834466676077,0.0759416888725521,2.400376890584043
scene-0629,20,0.0,0.0,0.05,100,800,0.0195906626006008,0.0122714948137859,0.0487893372836684,1.1407739732265474
scene-0634,44,0.0,0.0227272727272727,0.0454545454545454,200,1900,0.0070074691949786,0.0220181767898874,0.1037261814489837,0.4207895229079506
scene-0635,45,0.0,0.0666666666666666,0.0222222222222222,400,1132,0.0026884461122079,0.0022043035379826,0.0047202675747311,0.1946829054090711
scene-0636,28,0.0,0.1071428571428571,0.0714285714285714,200,1300,0.0277866802543072,0.0164746554835901,0.0498044237613464,1.2565759222848074
scene-0637,32,0.0,0.0003125,0.005625,45,47,0.0344361058748366,0.0290360332598453,0.0985489483374831,1.707536896402598
scene-0638,17,0.0,0.0,0.0035294117647058,4,37,0.1096833397201946,0.0246204835899403,0.0660905947273588,2.335896842619952
scene-0770,5,25.01846055132999,0.0,0.0,0,0,0.0795770676166747,0.0257682042971311,0.0130597448026936,0.1062697971388697
scene-0771,4,,0.0,0.0,0,0,5.374819346573873e-10,3.010739031620237e-09,2.0123397924354219e-07,0.0
scene-0775,4,0.0335075320565058,0.0,0.0,0,1,0.1917884033385866,0.0287971683685415,0.0735800304919324,4.086959569454194
scene-0777,3,0.0353099270865698,0.0,0.0,0,0,0.0114477172306968,0.0331317419574988,0.0618624239874753,2.884227142333984
scene-0780,20,0.0348485133799245,0.0,0.0,0,0,0.0309046793528766,0.0094817872887894,0.0271799689716079,0.5248010482788087
scene-0781,32,0.0,0.0,0.0015625,499,273,0.079437038125926,0.0647651355823796,0.0748535459375903,3.3686154264118526
scene-0782,22,0.0,0.0,0.0031818181818181,40,95,0.0941371730678862,0.0363258674503298,0.0775573763148934,3.462747208244508
scene-0783,24,0.0031581410069756,0.04375,0.0,10,251,0.1464076337929103,0.0639281089338738,0.1483504550843603,3.1910646979666
scene-0784,25,0.0,0.0,0.056,220,378,0.1372201257796823,0.03180142973066,0.1232483610021361,3.056185623310506
scene-0904,22,9.89376434629806e-05,0.049090909090909,0.0,0,0,0.0308133803181558,0.0304332573006022,0.0761614723610626,2.9173725882443504
scene-0905,18,0.0,0.0066666666666666,0.0122222222222222,9,95,0.0814203057003942,0.0664645881168773,0.1488886931103107,4.567966986059263
scene-0906,17,0.0044632703890528,0.0,0.0,20,40,0.0496142580543425,0.0415811865056942,0.0814594721937912,2.9719905561559345
scene-0907,19,0.0,0.0,0.001578947368421,9,198,0.0931319262211236,0.0390137199692314,0.095582693825483,3.3749471733675005
scene-0908,12,0.0,0.0,0.0041666666666666,16,92,0.150128959203011,0.0468142672826257,0.0560284125132737,2.0085848230340826
scene-0909,13,0.0,0.0,0.013076923076923,5,40,0.1315392150682487,0.0491265848618178,0.1467066418930454,2.7473327800631524
scene-0910,17,0.0016751290876098,0.0058823529411764,0.0,159,103,0.2375206382625965,0.0701964808141938,0.1270968305020863,5.637880383098829
scene-0911,34,0.0044319717128862,0.0,0.0,14,0,0.0793199364203483,0.0360333254173721,0.0858857074993052,1.865817676405149
scene-0912,11,0.0128583815495176,0.0,0.0,0,0,0.0212794306159859,0.0122447925702838,0.0423181740343077,1.3034060790322046
scene-0913,3,0.006995361815386,0.0,0.0,0,0,0.0135028236012442,0.060721603982138,0.1803261542730491,7.6657678747177105
scene-0914,9,0.0069898818860792,0.0,0.0,19,97,0.0359377978566422,0.0563374673588001,0.0737248685944595,2.1559407430224957
scene-0915,15,0.0015524909459179,0.0,0.0,100,733,0.0444373823656821,0.0509811638964437,0.0784734272426825,0.9785806029637651
