scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0783,24,0.0,0.20645833333333333,0.12041666666666667,882,1544,0.3329285575611244,0.1119481689231156,0.34570290469729764,6.7322249974702535
scene-0784,25,0.0,0.1434,0.0724,379,950,0.38119269031249475,0.05600592071573309,0.2639735195041027,4.252327106997841
scene-0794,36,0.0,0.29777777777777775,0.06347222222222222,738,1477,0.5857137590315972,0.11369997719681457,0.3660694621159674,6.817286722952859
scene-0795,40,0.0,0.116625,0.042375,516,1680,0.4366252302121704,0.08397895706808496,0.2545082412400519,4.155723335266114
scene-0796,14,0.0,0.3464285714285714,0.012142857142857143,46,140,0.8840863844779163,0.1532801053559488,0.37368506693777603,7.183920664966555
scene-0797,8,0.0,0.435625,0.00875,31,64,0.3535034705876302,0.08368177487181454,0.4296025972840439,7.301590411537571
scene-0904,22,0.0,0.23545454545454544,0.015909090909090907,149,333,0.12652701978212405,0.0616318343475528,0.19604175853055034,4.954247383592231
scene-0905,18,0.0,0.13805555555555554,0.03388888888888889,198,305,0.6337609384288665,0.10361109937194743,0.3120242093015637,4.796420459412692
scene-0906,17,0.0,0.09058823529411765,0.02088235294117647,113,149,0.5782020613268515,0.08721200038417984,0.23794094566875043,3.086764928859085
scene-0907,19,0.0,0.1773684210526316,0.032105263157894734,132,297,0.44468145344057763,0.10017611850299246,0.27973455286973825,3.8426520671474633
scene-0908,12,0.0,0.09666666666666666,0.021666666666666667,103,200,0.3908936609139639,0.08550248344374162,0.24023380398969565,4.501819933171858
scene-0909,13,0.0,0.014615384615384615,0.08,258,416,0.037167653951727254,0.04773171082646321,0.24493594075854977,1.9359654489123386
scene-0910,17,0.0,0.2311764705882353,0.026470588235294117,200,444,0.6054168729470726,0.13001729976974225,0.3150110817101707,6.316348778219783
scene-0911,34,0.0,0.08161764705882353,0.01,114,183,0.3041690437816509,0.06401035256940153,0.21275962360622075,2.6173347047977034
scene-0912,11,0.023622325558420247,0.04772727272727273,0.0,10,54,0.3317549409357451,0.028063109611607677,0.08302092562725032,1.5641951959783382
scene-0913,3,0.003949985573351832,0.44333333333333336,0.0,2,28,0.6796579841569809,0.11339359503460456,0.21844673513967786,7.8945766167891644
scene-0914,9,0.0027950425675974614,0.04555555555555556,0.0,1,1,0.013048713588204293,0.06484096083675761,0.10304623304970406,2.971906720434713
scene-0915,15,0.0,0.04733333333333333,0.058333333333333334,488,1645,0.18484211211950385,0.038530501896370854,0.12025779596290952,1.2243549140796326
