scene_name,num_agents,min_ttc,off-road_rate,collision_rate,rss_lon,rss_lat,jsd_vel,jsd_acc,jsd_jerk,fdd
scene-0636,28,0.0,0.08375,0.07142857142857142,402,2687,0.2232344358506864,0.02669724779601104,0.11398289988961431,0.5646433567956065
scene-0637,32,0.0,0.06859375,0.13328125,1047,1722,0.23095173352988427,0.03799589260639978,0.15266754195484092,0.580339766639104
scene-0638,17,0.0,0.13,0.09558823529411764,365,748,0.14731784564927822,0.04651227046389655,0.09967367861341657,1.1537418566316644
scene-0770,5,5.3961781301725855,0.0,0.0,0,0,6.471391928587129e-14,3.968351000075416e-15,2.8363209057190015e-10,0.35945886715011377
scene-0771,4,6934.969543147208,0.0,0.0,0,0,0.0,1.560466074630679e-16,5.680323443099221e-12,0.0
scene-0775,4,0.001121289443238189,0.16375,0.0,0,4,0.4383217594833423,0.13343537735905525,0.3256089588333734,2.0446572992739904
scene-0777,3,0.04469155856776968,0.25666666666666665,0.0,0,0,0.15914080743012327,0.03337086784047813,0.14009194983351045,0.7027244445867836
scene-0780,20,0.0,0.0,0.005,38,40,0.03243507087067964,0.008473064335065419,0.021896824030625203,0.3843870907321842
scene-0781,32,0.0,0.10515625,0.119375,1018,2065,0.2861374993661817,0.10720603722678324,0.17980273406082248,1.3363461070649072
scene-0782,22,0.0,0.02568181818181818,0.014090909090909091,94,249,0.3897758023253276,0.05446945948674914,0.12308215349207019,1.1531251206975828
scene-0783,24,0.0,0.180625,0.17729166666666665,885,1872,0.29995368563859376,0.08855496311110658,0.16623950629066758,2.088369111288584
scene-0784,25,0.0,0.091,0.1008,559,1211,0.3043353919591396,0.05096478281009292,0.1902768514640988,1.3827194896379416
scene-0794,36,0.0,0.18416666666666667,0.029583333333333333,234,748,0.45161942411603834,0.11866912608063351,0.23582870431961192,1.8472539444144496
scene-0795,40,0.0,0.0675,0.03775,315,1361,0.4250988215697045,0.09726868727098487,0.19888310607845058,1.0851164722301962
scene-0796,14,0.0,0.15071428571428572,0.048928571428571425,231,410,0.7981696283004267,0.19684600984121647,0.4027423963523153,3.6246007636772766
scene-0797,8,0.0,0.131875,0.080625,176,285,0.19025892712849096,0.10867568833729148,0.24303639219425027,3.5262821928441745
scene-0904,22,0.0,0.06522727272727273,0.0020454545454545456,56,47,0.16246350305008322,0.05132570636686721,0.08868288898783488,1.1387699109565665
scene-0905,18,0.0,0.19361111111111112,0.08916666666666667,368,652,0.6132845375877154,0.09483010528668752,0.25774637106843434,0.9969140884379202
scene-0906,17,0.0,0.13852941176470587,0.0035294117647058825,31,29,0.45642696689061674,0.07030118735856532,0.21161880284176002,0.9970321129909473
scene-0907,19,0.0,0.06236842105263158,0.060789473684210525,266,502,0.3695084407535245,0.08199475529124044,0.2364138840174285,1.5547617148766628
scene-0908,12,0.013115244210427307,0.1275,0.0,68,0,0.3351651671241578,0.073088582994162,0.15547108808313848,1.0807894822184747
scene-0909,13,0.0,0.057692307692307696,0.08,258,416,0.050714705735731745,0.056477161821565654,0.15517165827969182,0.509616167206272
scene-0910,17,0.0,0.03882352941176471,0.23294117647058823,848,1829,0.49734492395658536,0.13379892212113556,0.2578822398741512,2.177667714505292
scene-0911,34,0.0039919697368524035,0.09,0.0,6,45,0.21448154146825552,0.06308496790201665,0.18447734424708248,0.6862252042628676
scene-0912,11,0.0,0.06454545454545454,0.03727272727272727,152,197,0.33328166148174254,0.010794194527870164,0.14461002654630203,0.9166086233517771
scene-0913,3,0.031064204790926735,0.20833333333333334,0.0,0,0,0.8090781328421348,0.13592466387509278,0.13208773952677128,3.355662747098689
scene-0914,9,0.0,0.22333333333333333,0.007222222222222222,34,43,0.030492971497221487,0.061877910826034055,0.08573999409582295,0.8049254833553968
scene-0915,15,0.0,0.03966666666666667,0.05266666666666667,438,1619,0.17372577563867356,0.03482056195267986,0.10319027034124094,0.44878002653205606
